X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26
71,80,93,107,120,139,151,164,176,184,88,79,77,80,84,84,79,77,79,89,,67,75.4929577465,87.7605633803,100.9718309859,113.2394366197,131.1690140845,142.4929577465,154.7605633803,166.0845070423,173.6338028169,84,75.4090909091,73.5,76.3636363636,80.1818181818,80.1818181818,75.4090909091,73.5,75.4090909091,84.9545454545
71,80,93,106,119,139,151,163,175,183,88,80,77,79,84,84,79,77,80,88,,67,75.4929577465,87.7605633803,100.0281690141,112.2957746479,131.1690140845,142.4929577465,153.8169014085,165.1408450704,172.6901408451,84,76.3636363636,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,73.5,76.3636363636,84
71,81,94,107,120,139,151,163,174,183,87,79,77,79,84,84,79,78,79,87,,67,76.4366197183,88.7042253521,100.9718309859,113.2394366197,131.1690140845,142.4929577465,153.8169014085,164.1971830986,172.6901408451,84,76.275862069,74.3448275862,76.275862069,81.1034482759,81.1034482759,76.275862069,75.3103448276,76.275862069,84
71,80,93,106,119,139,151,163,175,183,87,79,77,79,84,84,79,77,79,87,,67,75.4929577465,87.7605633803,100.0281690141,112.2957746479,131.1690140845,142.4929577465,153.8169014085,165.1408450704,172.6901408451,84,76.275862069,74.3448275862,76.275862069,81.1034482759,81.1034482759,76.275862069,74.3448275862,76.275862069,84
71,80,94,107,120,139,151,163,175,183,88,79,77,79,84,84,79,77,79,87,,67,75.4929577465,88.7042253521,100.9718309859,113.2394366197,131.1690140845,142.4929577465,153.8169014085,165.1408450704,172.6901408451,84,75.4090909091,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,73.5,75.4090909091,83.0454545455
71,80,93,107,120,139,151,164,176,184,87,79,77,79,84,83,79,77,79,88,,67,75.4929577465,87.7605633803,100.9718309859,113.2394366197,131.1690140845,142.4929577465,154.7605633803,166.0845070423,173.6338028169,84,76.275862069,74.3448275862,76.275862069,81.1034482759,80.1379310345,76.275862069,74.3448275862,76.275862069,84.9655172414
71,80,93,107,120,139,151,163,175,183,88,79,77,79,84,83,79,77,79,87,,67,75.4929577465,87.7605633803,100.9718309859,113.2394366197,131.1690140845,142.4929577465,153.8169014085,165.1408450704,172.6901408451,84,75.4090909091,73.5,75.4090909091,80.1818181818,79.2272727273,75.4090909091,73.5,75.4090909091,83.0454545455
71,80,94,107,120,138,150,163,175,184,87,79,77,79,84,84,79,77,79,87,,67,75.4929577465,88.7042253521,100.9718309859,113.2394366197,130.2253521127,141.5492957746,153.8169014085,165.1408450704,173.6338028169,84,76.275862069,74.3448275862,76.275862069,81.1034482759,81.1034482759,76.275862069,74.3448275862,76.275862069,84
71,80,93,107,120,139,151,163,175,183,88,79,77,79,84,83,79,77,79,87,,67,75.4929577465,87.7605633803,100.9718309859,113.2394366197,131.1690140845,142.4929577465,153.8169014085,165.1408450704,172.6901408451,84,75.4090909091,73.5,75.4090909091,80.1818181818,79.2272727273,75.4090909091,73.5,75.4090909091,83.0454545455
71,81,94,107,120,139,151,164,175,183,87,79,77,79,84,84,79,77,79,87,,67,76.4366197183,88.7042253521,100.9718309859,113.2394366197,131.1690140845,142.4929577465,154.7605633803,165.1408450704,172.6901408451,84,76.275862069,74.3448275862,76.275862069,81.1034482759,81.1034482759,76.275862069,74.3448275862,76.275862069,84
71,80,94,107,120,139,151,164,176,184,88,79,77,79,84,84,79,77,79,88,,67,75.4929577465,88.7042253521,100.9718309859,113.2394366197,131.1690140845,142.4929577465,154.7605633803,166.0845070423,173.6338028169,84,75.4090909091,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,73.5,75.4090909091,84
71,80,94,107,120,138,150,163,175,183,88,79,77,79,84,84,79,77,79,88,,67,75.4929577465,88.7042253521,100.9718309859,113.2394366197,130.2253521127,141.5492957746,153.8169014085,165.1408450704,172.6901408451,84,75.4090909091,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,73.5,75.4090909091,84
72,81,94,107,120,139,151,163,174,182,87,79,77,79,84,83,79,78,80,87,,67,75.375,87.4722222222,99.5694444444,111.6666666667,129.3472222222,140.5138888889,151.6805555556,161.9166666667,169.3611111111,84,76.275862069,74.3448275862,76.275862069,81.1034482759,80.1379310345,76.275862069,75.3103448276,77.2413793103,84
72,81,94,107,120,139,150,162,174,181,88,80,77,79,84,84,79,78,80,89,,67,75.375,87.4722222222,99.5694444444,111.6666666667,129.3472222222,139.5833333333,150.75,161.9166666667,168.4305555556,84,76.3636363636,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,74.4545454545,76.3636363636,84.9545454545
70,79,93,106,120,138,149,162,174,182,89,80,77,79,84,85,79,77,80,88,,67,75.6142857143,89.0142857143,101.4571428571,114.8571428571,132.0857142857,142.6142857143,155.0571428571,166.5428571429,174.2,84,75.5056179775,72.6741573034,74.5617977528,79.2808988764,80.2247191011,74.5617977528,72.6741573034,75.5056179775,83.0561797753
71,80,93,107,120,138,150,162,174,182,88,80,77,80,84,84,79,77,79,88,,67,75.4929577465,87.7605633803,100.9718309859,113.2394366197,130.2253521127,141.5492957746,152.8732394366,164.1971830986,171.7464788732,84,76.3636363636,73.5,76.3636363636,80.1818181818,80.1818181818,75.4090909091,73.5,75.4090909091,84
72,81,94,107,120,138,150,162,174,182,88,80,77,80,84,84,79,77,79,88,,67,75.375,87.4722222222,99.5694444444,111.6666666667,128.4166666667,139.5833333333,150.75,161.9166666667,169.3611111111,84,76.3636363636,73.5,76.3636363636,80.1818181818,80.1818181818,75.4090909091,73.5,75.4090909091,84
72,81,94,107,120,138,150,162,174,181,88,80,78,80,85,84,80,78,80,89,,67,75.375,87.4722222222,99.5694444444,111.6666666667,128.4166666667,139.5833333333,150.75,161.9166666667,168.4305555556,84,76.3636363636,74.4545454545,76.3636363636,81.1363636364,80.1818181818,76.3636363636,74.4545454545,76.3636363636,84.9545454545
73,82,95,108,120,138,150,162,173,181,88,80,78,80,84,84,80,78,80,88,,67,75.2602739726,87.1917808219,99.1232876712,110.1369863014,126.6575342466,137.6712328767,148.6849315069,158.7808219178,166.1232876712,84,76.3636363636,74.4545454545,76.3636363636,80.1818181818,80.1818181818,76.3636363636,74.4545454545,76.3636363636,84
73,82,95,107,120,138,150,161,173,180,88,80,78,80,84,84,79,78,80,88,,67,75.2602739726,87.1917808219,98.2054794521,110.1369863014,126.6575342466,137.6712328767,147.7671232877,158.7808219178,165.2054794521,84,76.3636363636,74.4545454545,76.3636363636,80.1818181818,80.1818181818,75.4090909091,74.4545454545,76.3636363636,84
73,82,95,108,120,138,150,162,173,181,88,80,77,79,84,84,79,78,80,89,,67,75.2602739726,87.1917808219,99.1232876712,110.1369863014,126.6575342466,137.6712328767,148.6849315069,158.7808219178,166.1232876712,84,76.3636363636,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,74.4545454545,76.3636363636,84.9545454545
72,81,94,107,120,138,149,162,173,181,88,80,77,79,84,84,79,78,80,89,,67,75.375,87.4722222222,99.5694444444,111.6666666667,128.4166666667,138.6527777778,150.75,160.9861111111,168.4305555556,84,76.3636363636,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,74.4545454545,76.3636363636,84.9545454545
72,82,94,108,120,138,150,162,173,180,88,80,77,79,84,84,79,78,81,89,,67,76.3055555556,87.4722222222,100.5,111.6666666667,128.4166666667,139.5833333333,150.75,160.9861111111,167.5,84,76.3636363636,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,74.4545454545,77.3181818182,84.9545454545
73,82,94,107,120,138,149,161,173,180,88,80,77,80,84,84,79,78,81,89,,67,75.2602739726,86.2739726027,98.2054794521,110.1369863014,126.6575342466,136.7534246575,147.7671232877,158.7808219178,165.2054794521,84,76.3636363636,73.5,76.3636363636,80.1818181818,80.1818181818,75.4090909091,74.4545454545,77.3181818182,84.9545454545
73,82,94,107,120,138,150,161,173,180,88,80,78,80,84,84,80,78,81,89,,67,75.2602739726,86.2739726027,98.2054794521,110.1369863014,126.6575342466,137.6712328767,147.7671232877,158.7808219178,165.2054794521,84,76.3636363636,74.4545454545,76.3636363636,80.1818181818,80.1818181818,76.3636363636,74.4545454545,77.3181818182,84.9545454545
72,82,94,107,120,138,150,161,172,180,88,80,77,79,84,84,79,78,81,89,,67,76.3055555556,87.4722222222,99.5694444444,111.6666666667,128.4166666667,139.5833333333,149.8194444444,160.0555555556,167.5,84,76.3636363636,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,74.4545454545,77.3181818182,84.9545454545
71,80,93,107,120,139,150,162,174,181,88,80,77,79,84,84,79,77,80,88,,67,75.4929577465,87.7605633803,100.9718309859,113.2394366197,131.1690140845,141.5492957746,152.8732394366,164.1971830986,170.8028169014,84,76.3636363636,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,73.5,76.3636363636,84
71,80,93,107,120,138,150,162,174,182,88,80,77,79,84,84,79,78,80,88,,67,75.4929577465,87.7605633803,100.9718309859,113.2394366197,130.2253521127,141.5492957746,152.8732394366,164.1971830986,171.7464788732,84,76.3636363636,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,74.4545454545,76.3636363636,84
71,80,93,107,120,138,150,163,175,183,89,80,77,80,84,84,79,77,80,89,,67,75.4929577465,87.7605633803,100.9718309859,113.2394366197,130.2253521127,141.5492957746,153.8169014085,165.1408450704,172.6901408451,84,75.5056179775,72.6741573034,75.5056179775,79.2808988764,79.2808988764,74.5617977528,72.6741573034,75.5056179775,84
71,81,94,107,120,138,150,162,174,182,88,79,77,79,84,84,79,78,80,88,,67,76.4366197183,88.7042253521,100.9718309859,113.2394366197,130.2253521127,141.5492957746,152.8732394366,164.1971830986,171.7464788732,84,75.4090909091,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,74.4545454545,76.3636363636,84
70,80,93,107,120,139,151,163,175,183,88,79,77,79,84,83,79,77,79,87,,67,76.5714285714,89.0142857143,102.4142857143,114.8571428571,133.0428571429,144.5285714286,156.0142857143,167.5,175.1571428571,84,75.4090909091,73.5,75.4090909091,80.1818181818,79.2272727273,75.4090909091,73.5,75.4090909091,83.0454545455
71,80,94,107,120,139,151,163,175,183,87,79,77,79,83,83,79,77,79,87,,67,75.4929577465,88.7042253521,100.9718309859,113.2394366197,131.1690140845,142.4929577465,153.8169014085,165.1408450704,172.6901408451,84,76.275862069,74.3448275862,76.275862069,80.1379310345,80.1379310345,76.275862069,74.3448275862,76.275862069,84
71,81,94,107,120,140,151,164,175,183,87,79,77,79,84,83,79,77,79,87,,67,76.4366197183,88.7042253521,100.9718309859,113.2394366197,132.1126760563,142.4929577465,154.7605633803,165.1408450704,172.6901408451,84,76.275862069,74.3448275862,76.275862069,81.1034482759,80.1379310345,76.275862069,74.3448275862,76.275862069,84
71,80,94,107,120,139,150,163,175,183,88,79,77,79,84,83,78,77,79,87,,67,75.4929577465,88.7042253521,100.9718309859,113.2394366197,131.1690140845,141.5492957746,153.8169014085,165.1408450704,172.6901408451,84,75.4090909091,73.5,75.4090909091,80.1818181818,79.2272727273,74.4545454545,73.5,75.4090909091,83.0454545455
71,81,94,107,120,139,151,164,175,184,88,79,77,79,84,83,79,77,79,87,,67,76.4366197183,88.7042253521,100.9718309859,113.2394366197,131.1690140845,142.4929577465,154.7605633803,165.1408450704,173.6338028169,84,75.4090909091,73.5,75.4090909091,80.1818181818,79.2272727273,75.4090909091,73.5,75.4090909091,83.0454545455
71,80,94,107,120,139,151,164,176,184,88,79,77,79,83,83,78,77,79,88,,67,75.4929577465,88.7042253521,100.9718309859,113.2394366197,131.1690140845,142.4929577465,154.7605633803,166.0845070423,173.6338028169,84,75.4090909091,73.5,75.4090909091,79.2272727273,79.2272727273,74.4545454545,73.5,75.4090909091,84
71,80,94,107,121,139,151,164,176,184,89,80,77,79,83,83,78,77,79,88,,67,75.4929577465,88.7042253521,100.9718309859,114.1830985916,131.1690140845,142.4929577465,154.7605633803,166.0845070423,173.6338028169,84,75.5056179775,72.6741573034,74.5617977528,78.3370786517,78.3370786517,73.6179775281,72.6741573034,74.5617977528,83.0561797753
71,80,94,107,120,138,150,163,175,183,88,79,77,79,84,84,79,77,79,88,,67,75.4929577465,88.7042253521,100.9718309859,113.2394366197,130.2253521127,141.5492957746,153.8169014085,165.1408450704,172.6901408451,84,75.4090909091,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,73.5,75.4090909091,84
71,81,94,107,120,139,151,163,176,184,88,79,77,79,83,83,78,77,79,88,,67,76.4366197183,88.7042253521,100.9718309859,113.2394366197,131.1690140845,142.4929577465,153.8169014085,166.0845070423,173.6338028169,84,75.4090909091,73.5,75.4090909091,79.2272727273,79.2272727273,74.4545454545,73.5,75.4090909091,84
71,80,94,107,121,139,151,164,176,184,88,79,76,79,84,84,79,77,79,87,,67,75.4929577465,88.7042253521,100.9718309859,114.1830985916,131.1690140845,142.4929577465,154.7605633803,166.0845070423,173.6338028169,84,75.4090909091,72.5454545455,75.4090909091,80.1818181818,80.1818181818,75.4090909091,73.5,75.4090909091,83.0454545455
71,81,94,108,121,139,151,164,176,184,88,79,77,79,84,84,78,77,79,88,,67,76.4366197183,88.7042253521,101.9154929577,114.1830985916,131.1690140845,142.4929577465,154.7605633803,166.0845070423,173.6338028169,84,75.4090909091,73.5,75.4090909091,80.1818181818,80.1818181818,74.4545454545,73.5,75.4090909091,84
72,81,94,108,121,139,151,164,176,184,88,79,77,79,84,84,79,77,79,88,,67,75.375,87.4722222222,100.5,112.5972222222,129.3472222222,140.5138888889,152.6111111111,163.7777777778,171.2222222222,84,75.4090909091,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,73.5,75.4090909091,84
72,81,94,107,120,139,151,164,175,183,88,80,77,79,83,83,79,77,79,88,,67,75.375,87.4722222222,99.5694444444,111.6666666667,129.3472222222,140.5138888889,152.6111111111,162.8472222222,170.2916666667,84,76.3636363636,73.5,75.4090909091,79.2272727273,79.2272727273,75.4090909091,73.5,75.4090909091,84
71,80,93,107,120,139,151,163,175,183,88,79,77,79,84,84,79,77,79,88,,67,75.4929577465,87.7605633803,100.9718309859,113.2394366197,131.1690140845,142.4929577465,153.8169014085,165.1408450704,172.6901408451,84,75.4090909091,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,73.5,75.4090909091,84
72,81,94,108,120,139,151,163,175,183,88,79,77,79,84,84,79,77,80,88,,67,75.375,87.4722222222,100.5,111.6666666667,129.3472222222,140.5138888889,151.6805555556,162.8472222222,170.2916666667,84,75.4090909091,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,73.5,76.3636363636,84
71,80,94,107,120,139,151,164,176,184,88,79,77,79,84,84,79,77,79,87,,67,75.4929577465,88.7042253521,100.9718309859,113.2394366197,131.1690140845,142.4929577465,154.7605633803,166.0845070423,173.6338028169,84,75.4090909091,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,73.5,75.4090909091,83.0454545455
72,81,94,108,120,139,151,164,175,183,88,79,77,79,84,84,79,77,80,88,,67,75.375,87.4722222222,100.5,111.6666666667,129.3472222222,140.5138888889,152.6111111111,162.8472222222,170.2916666667,84,75.4090909091,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,73.5,76.3636363636,84
72,81,94,108,121,139,151,163,175,183,88,79,77,79,84,84,79,78,80,88,,67,75.375,87.4722222222,100.5,112.5972222222,129.3472222222,140.5138888889,151.6805555556,162.8472222222,170.2916666667,84,75.4090909091,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,74.4545454545,76.3636363636,84
72,81,94,108,121,139,150,163,175,183,88,79,77,79,84,84,79,77,80,88,,67,75.375,87.4722222222,100.5,112.5972222222,129.3472222222,139.5833333333,151.6805555556,162.8472222222,170.2916666667,84,75.4090909091,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,73.5,76.3636363636,84
72,81,94,108,121,139,151,163,175,182,89,80,77,79,84,84,79,77,80,89,,67,75.375,87.4722222222,100.5,112.5972222222,129.3472222222,140.5138888889,151.6805555556,162.8472222222,169.3611111111,84,75.5056179775,72.6741573034,74.5617977528,79.2808988764,79.2808988764,74.5617977528,72.6741573034,75.5056179775,84
73,82,95,108,121,139,150,163,174,181,88,79,77,79,84,84,79,78,81,90,,67,75.2602739726,87.1917808219,99.1232876712,111.0547945205,127.5753424658,137.6712328767,149.602739726,159.698630137,166.1232876712,84,75.4090909091,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,74.4545454545,77.3181818182,85.9090909091
74,83,95,108,121,139,150,162,173,180,88,80,78,80,84,84,79,78,81,90,,67,75.1486486486,86.0135135135,97.7837837838,109.5540540541,125.8513513514,135.8108108108,146.6756756757,156.6351351351,162.972972973,84,76.3636363636,74.4545454545,76.3636363636,80.1818181818,80.1818181818,75.4090909091,74.4545454545,77.3181818182,85.9090909091
73,82,95,108,120,139,150,162,174,181,88,80,77,79,84,84,79,78,81,90,,67,75.2602739726,87.1917808219,99.1232876712,110.1369863014,127.5753424658,137.6712328767,148.6849315069,159.698630137,166.1232876712,84,76.3636363636,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,74.4545454545,77.3181818182,85.9090909091
73,82,94,108,120,139,150,162,174,181,89,80,77,79,84,84,79,78,81,90,,67,75.2602739726,86.2739726027,99.1232876712,110.1369863014,127.5753424658,137.6712328767,148.6849315069,159.698630137,166.1232876712,84,75.5056179775,72.6741573034,74.5617977528,79.2808988764,79.2808988764,74.5617977528,73.6179775281,76.4494382022,84.9438202247
73,82,95,108,120,139,150,162,174,181,88,80,77,79,84,84,79,78,80,88,,67,75.2602739726,87.1917808219,99.1232876712,110.1369863014,127.5753424658,137.6712328767,148.6849315069,159.698630137,166.1232876712,84,76.3636363636,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,74.4545454545,76.3636363636,84
73,82,95,108,121,139,151,163,174,181,88,80,77,79,84,84,79,78,80,89,,67,75.2602739726,87.1917808219,99.1232876712,111.0547945205,127.5753424658,138.5890410959,149.602739726,159.698630137,166.1232876712,84,76.3636363636,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,74.4545454545,76.3636363636,84.9545454545
73,82,95,108,121,138,150,163,174,181,89,80,77,79,84,84,79,78,81,90,,67,75.2602739726,87.1917808219,99.1232876712,111.0547945205,126.6575342466,137.6712328767,149.602739726,159.698630137,166.1232876712,84,75.5056179775,72.6741573034,74.5617977528,79.2808988764,79.2808988764,74.5617977528,73.6179775281,76.4494382022,84.9438202247
73,82,95,108,121,139,151,163,175,182,89,80,77,79,84,84,79,77,81,90,,67,75.2602739726,87.1917808219,99.1232876712,111.0547945205,127.5753424658,138.5890410959,149.602739726,160.6164383562,167.0410958904,84,75.5056179775,72.6741573034,74.5617977528,79.2808988764,79.2808988764,74.5617977528,72.6741573034,76.4494382022,84.9438202247
72,81,95,108,121,139,151,163,175,182,89,80,77,79,84,84,79,78,81,90,,67,75.375,88.4027777778,100.5,112.5972222222,129.3472222222,140.5138888889,151.6805555556,162.8472222222,169.3611111111,84,75.5056179775,72.6741573034,74.5617977528,79.2808988764,79.2808988764,74.5617977528,73.6179775281,76.4494382022,84.9438202247
71,81,94,108,121,139,151,163,175,183,89,80,77,79,84,85,79,77,80,89,,67,76.4366197183,88.7042253521,101.9154929577,114.1830985916,131.1690140845,142.4929577465,153.8169014085,165.1408450704,172.6901408451,84,75.5056179775,72.6741573034,74.5617977528,79.2808988764,80.2247191011,74.5617977528,72.6741573034,75.5056179775,84
72,81,94,108,120,139,151,163,174,182,88,80,77,79,84,84,79,77,80,88,,67,75.375,87.4722222222,100.5,111.6666666667,129.3472222222,140.5138888889,151.6805555556,161.9166666667,169.3611111111,84,76.3636363636,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,73.5,76.3636363636,84
72,81,94,108,121,139,151,163,175,183,88,80,77,79,84,84,79,77,80,88,,67,75.375,87.4722222222,100.5,112.5972222222,129.3472222222,140.5138888889,151.6805555556,162.8472222222,170.2916666667,84,76.3636363636,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,73.5,76.3636363636,84
72,81,94,108,120,139,151,163,175,183,88,79,77,79,84,85,79,77,79,88,,67,75.375,87.4722222222,100.5,111.6666666667,129.3472222222,140.5138888889,151.6805555556,162.8472222222,170.2916666667,84,75.4090909091,73.5,75.4090909091,80.1818181818,81.1363636364,75.4090909091,73.5,75.4090909091,84
72,81,94,107,120,139,151,164,175,183,88,79,76,79,84,84,79,77,79,88,,67,75.375,87.4722222222,99.5694444444,111.6666666667,129.3472222222,140.5138888889,152.6111111111,162.8472222222,170.2916666667,84,75.4090909091,72.5454545455,75.4090909091,80.1818181818,80.1818181818,75.4090909091,73.5,75.4090909091,84
72,81,95,108,121,139,151,164,176,184,88,79,77,79,84,84,79,77,79,88,,67,75.375,88.4027777778,100.5,112.5972222222,129.3472222222,140.5138888889,152.6111111111,163.7777777778,171.2222222222,84,75.4090909091,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,73.5,75.4090909091,84
72,81,94,108,121,139,151,164,175,183,88,79,77,79,84,84,79,77,80,88,,67,75.375,87.4722222222,100.5,112.5972222222,129.3472222222,140.5138888889,152.6111111111,162.8472222222,170.2916666667,84,75.4090909091,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,73.5,76.3636363636,84
72,81,94,108,120,139,151,163,175,183,88,79,77,79,84,84,79,77,79,88,,67,75.375,87.4722222222,100.5,111.6666666667,129.3472222222,140.5138888889,151.6805555556,162.8472222222,170.2916666667,84,75.4090909091,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,73.5,75.4090909091,84
71,81,94,107,120,139,151,163,175,183,88,79,77,79,83,83,78,77,79,88,,67,76.4366197183,88.7042253521,100.9718309859,113.2394366197,131.1690140845,142.4929577465,153.8169014085,165.1408450704,172.6901408451,84,75.4090909091,73.5,75.4090909091,79.2272727273,79.2272727273,74.4545454545,73.5,75.4090909091,84
71,80,94,107,120,139,151,163,175,183,88,79,76,79,84,83,79,77,79,87,,67,75.4929577465,88.7042253521,100.9718309859,113.2394366197,131.1690140845,142.4929577465,153.8169014085,165.1408450704,172.6901408451,84,75.4090909091,72.5454545455,75.4090909091,80.1818181818,79.2272727273,75.4090909091,73.5,75.4090909091,83.0454545455
71,81,94,108,120,138,150,163,175,183,87,79,76,79,84,84,78,77,78,87,,67,76.4366197183,88.7042253521,101.9154929577,113.2394366197,130.2253521127,141.5492957746,153.8169014085,165.1408450704,172.6901408451,84,76.275862069,73.3793103448,76.275862069,81.1034482759,81.1034482759,75.3103448276,74.3448275862,75.3103448276,84
72,81,94,108,120,139,150,163,175,183,87,79,76,79,83,83,78,77,78,86,,67,75.375,87.4722222222,100.5,111.6666666667,129.3472222222,139.5833333333,151.6805555556,162.8472222222,170.2916666667,84,76.275862069,73.3793103448,76.275862069,80.1379310345,80.1379310345,75.3103448276,74.3448275862,75.3103448276,83.0344827586
71,80,93,107,120,139,150,163,175,183,88,79,77,78,83,83,78,77,79,88,,67,75.4929577465,87.7605633803,100.9718309859,113.2394366197,131.1690140845,141.5492957746,153.8169014085,165.1408450704,172.6901408451,84,75.4090909091,73.5,74.4545454545,79.2272727273,79.2272727273,74.4545454545,73.5,75.4090909091,84
72,81,94,107,120,139,151,163,174,183,87,79,77,79,83,83,79,77,79,87,,67,75.375,87.4722222222,99.5694444444,111.6666666667,129.3472222222,140.5138888889,151.6805555556,161.9166666667,170.2916666667,84,76.275862069,74.3448275862,76.275862069,80.1379310345,80.1379310345,76.275862069,74.3448275862,76.275862069,84
71,80,94,107,120,139,151,163,175,183,88,79,77,78,83,83,78,77,79,87,,67,75.4929577465,88.7042253521,100.9718309859,113.2394366197,131.1690140845,142.4929577465,153.8169014085,165.1408450704,172.6901408451,84,75.4090909091,73.5,74.4545454545,79.2272727273,79.2272727273,74.4545454545,73.5,75.4090909091,83.0454545455
71,81,94,107,120,139,151,164,176,184,88,79,77,79,83,83,78,77,79,87,,67,76.4366197183,88.7042253521,100.9718309859,113.2394366197,131.1690140845,142.4929577465,154.7605633803,166.0845070423,173.6338028169,84,75.4090909091,73.5,75.4090909091,79.2272727273,79.2272727273,74.4545454545,73.5,75.4090909091,83.0454545455
71,81,94,107,120,139,151,163,175,184,87,79,77,79,84,83,78,77,78,87,,67,76.4366197183,88.7042253521,100.9718309859,113.2394366197,131.1690140845,142.4929577465,153.8169014085,165.1408450704,173.6338028169,84,76.275862069,74.3448275862,76.275862069,81.1034482759,80.1379310345,75.3103448276,74.3448275862,75.3103448276,84
72,81,94,107,120,138,150,162,174,181,88,80,77,79,84,83,79,77,80,89,,67,75.375,87.4722222222,99.5694444444,111.6666666667,128.4166666667,139.5833333333,150.75,161.9166666667,168.4305555556,84,76.3636363636,73.5,75.4090909091,80.1818181818,79.2272727273,75.4090909091,73.5,76.3636363636,84.9545454545
72,81,94,107,120,138,150,162,174,182,88,80,77,79,83,84,79,77,80,88,,67,75.375,87.4722222222,99.5694444444,111.6666666667,128.4166666667,139.5833333333,150.75,161.9166666667,169.3611111111,84,76.3636363636,73.5,75.4090909091,79.2272727273,80.1818181818,75.4090909091,73.5,76.3636363636,84
72,81,94,107,120,138,150,162,173,181,88,80,77,79,83,84,79,77,80,89,,67,75.375,87.4722222222,99.5694444444,111.6666666667,128.4166666667,139.5833333333,150.75,160.9861111111,168.4305555556,84,76.3636363636,73.5,75.4090909091,79.2272727273,80.1818181818,75.4090909091,73.5,76.3636363636,84.9545454545
72,81,94,107,120,138,150,162,174,182,89,80,77,79,83,84,79,77,80,88,,67,75.375,87.4722222222,99.5694444444,111.6666666667,128.4166666667,139.5833333333,150.75,161.9166666667,169.3611111111,84,75.5056179775,72.6741573034,74.5617977528,78.3370786517,79.2808988764,74.5617977528,72.6741573034,75.5056179775,83.0561797753
72,81,94,107,120,138,150,162,174,181,88,80,77,79,84,84,79,77,80,89,,67,75.375,87.4722222222,99.5694444444,111.6666666667,128.4166666667,139.5833333333,150.75,161.9166666667,168.4305555556,84,76.3636363636,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,73.5,76.3636363636,84.9545454545
72,81,94,108,121,138,149,162,174,181,89,80,76,78,83,83,78,77,80,89,,67,75.375,87.4722222222,100.5,112.5972222222,128.4166666667,138.6527777778,150.75,161.9166666667,168.4305555556,84,75.5056179775,71.7303370787,73.6179775281,78.3370786517,78.3370786517,73.6179775281,72.6741573034,75.5056179775,84
72,81,94,108,120,138,150,162,173,181,88,80,77,78,83,84,79,77,81,90,,67,75.375,87.4722222222,100.5,111.6666666667,128.4166666667,139.5833333333,150.75,160.9861111111,168.4305555556,84,76.3636363636,73.5,74.4545454545,79.2272727273,80.1818181818,75.4090909091,73.5,77.3181818182,85.9090909091
73,82,95,108,121,138,150,162,173,181,88,80,77,79,84,84,79,77,81,90,,67,75.2602739726,87.1917808219,99.1232876712,111.0547945205,126.6575342466,137.6712328767,148.6849315069,158.7808219178,166.1232876712,84,76.3636363636,73.5,75.4090909091,80.1818181818,80.1818181818,75.4090909091,73.5,77.3181818182,85.9090909091
73,82,95,108,121,138,150,162,174,181,88,79,77,79,83,83,79,77,81,90,,67,75.2602739726,87.1917808219,99.1232876712,111.0547945205,126.6575342466,137.6712328767,148.6849315069,159.698630137,166.1232876712,84,75.4090909091,73.5,75.4090909091,79.2272727273,79.2272727273,75.4090909091,73.5,77.3181818182,85.9090909091
